DDT Code,DDT Name,IW Code,LOC Code,IW Code printed on Ticket,Coolant,,Oil Filter,,Air Filter,,Brake Fluid,,Spark Plug,,CLUTCH - BEARING,,CLUTCH - COVER ASSY,,CLUTCH - CYLINDER ASSY,,CLUTCH - DISC,,CLUTCH - SET,,Clutch Kit,,Brake Pad,,Brake Shoe,,BEARING -Wheel,,HEADLAMP,,TAIL LIGHT,, AIR DRYING SEALER,,MASKING TAPE,,SEALENT,,RUST SMASH,,Total Tickets
KA02,Essarr Automotives,WKA020144423,BNG,BNG-WKA020144423,0,-,0,-,0,-,1,0201444BF-1118444-1,1,0201444SP-1118610-1,1,0201444CB-1118286-1,1,0201444COA-1118200-1,1,0201444CYA-1118439-1,1,0201444CD-1118187-1,1,0201444CS-1118560-1,1,0201444CK-1118600-1,0,-,1,0201444BS-1118433-1,1,0201444WB-1118635-1,1,0201444HL-1118358-1,1,0201444TL-1118248-1,1,0201444ADS-1118774-1,1,0201444MT-1118787-1,1,0201444SEA-1118721-1,1,0201444RS-1118699-1,16
KA02,Essarr Automotives,WKA0234965,BRG,BRG-WKA0234965,1,0234965CO-1118393-1,0,-,0,-,1,0234965BF-1118445-1,0,-,0,-,0,-,1,0234965CYA-1118440-1,0,-,1,0234965CS-1118561-1,1,0234965CK-1118601-1,0,-,1,0234965BS-1118434-1,0,-,0,-,0,-,1,0234965ADS-1118775-1,1,0234965MT-1118788-1,1,0234965SEA-1118722-1,1,0234965RS-1118700-1,10
KA02,Essarr Automotives,WKA020148806,VKN,VKN-WKA020148806,0,-,0,-,0,-,1,0201488BF-1118446-1,0,-,0,-,0,-,1,0201488CYA-1118441-1,0,-,1,0201488CS-1118562-1,1,0201488CK-1118602-1,0,-,1,0201488BS-1118435-1,0,-,1,0201488HL-1118359-1,1,0201488TL-1118249-1,1,0201488ADS-1118776-1,1,0201488MT-1118789-1,1,0201488SEA-1118723-1,1,0201488RS-1118701-1,11
KA02,Essarr Automotives,WKA0260132,KER,KER-WKA0260132,0,-,0,-,1,0260132AF-1118492-1,1,0260132BF-1118447-1,1,0260132SP-1118611-1,1,0260132CB-1118287-1,1,0260132COA-1118201-1,1,0260132CYA-1118442-1,1,0260132CD-1118188-1,1,0260132CS-1118563-1,1,0260132CK-1118603-1,1,0260132BP-1118263-1,1,0260132BS-1118436-1,0,-,1,0260132HL-1118360-1,0,-,1,0260132ADS-1118777-1,1,0260132MT-1118790-1,1,0260132SEA-1118724-1,1,0260132RS-1118702-1,16
KA02,Essarr Automotives,WKA020133904,CHD,CHD-WKA020133904,0,-,0,-,0,-,1,0201339BF-1118448-1,1,0201339SP-1118612-1,0,-,0,-,1,0201339CYA-1118443-1,0,-,0,-,1,0201339CK-1118604-1,0,-,0,-,0,-,1,0201339HL-1118361-1,0,-,1,0201339ADS-1118778-1,1,0201339MT-1118791-1,1,0201339SEA-1118725-1,1,0201339RS-1118703-1,9
KA02,Essarr Automotives,WKA020144455,VKN,VKN-WKA020144455,1,0201444CO-1118394-1,0,-,0,-,1,0201444BF-1118449-1,0,-,0,-,0,-,1,0201444CYA-1118444-1,0,-,1,0201444CS-1118564-1,1,0201444CK-1118605-1,1,0201444BP-1118264-1,1,0201444BS-1118437-1,0,-,0,-,1,0201444TL-1118250-1,1,0201444ADS-1118779-1,1,0201444MT-1118792-1,1,0201444SEA-1118726-1,1,0201444RS-1118704-1,12
KA02,Essarr Automotives,WKA0252370,KER,KER-WKA0252370,0,-,0,-,0,-,0,-,1,0252370SP-1118613-1,1,0252370CB-1118288-1,1,0252370COA-1118202-1,1,0252370CYA-1118445-1,1,0252370CD-1118189-1,1,0252370CS-1118565-1,1,0252370CK-1118606-1,1,0252370BP-1118265-1,1,0252370BS-1118438-1,1,0252370WB-1118636-1,1,0252370HL-1118362-1,0,-,1,0252370ADS-1118780-1,1,0252370MT-1118793-1,1,0252370SEA-1118727-1,1,0252370RS-1118705-1,15
KA02,Essarr Automotives,WKA0224371,BOM,BOM-WKA0224371,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,0224371CYA-1118446-1,0,-,1,0224371CS-1118566-1,1,0224371CK-1118607-1,1,0224371BP-1118266-1,1,0224371BS-1118439-1,1,0224371WB-1118637-1,1,0224371HL-1118363-1,0,-,1,0224371ADS-1118781-1,1,0224371MT-1118794-1,1,0224371SEA-1118728-1,1,0224371RS-1118706-1,11
KA02,Essarr Automotives,WKA0251491,KNT,KNT-WKA0251491,0,-,0,-,0,-,1,0251491BF-1118450-1,1,0251491SP-1118614-1,1,0251491CB-1118289-1,0,-,1,0251491CYA-1118447-1,0,-,1,0251491CS-1118567-1,1,0251491CK-1118608-1,0,-,1,0251491BS-1118440-1,1,0251491WB-1118638-1,1,0251491HL-1118364-1,0,-,1,0251491ADS-1118782-1,1,0251491MT-1118795-1,1,0251491SEA-1118729-1,1,0251491RS-1118707-1,13
KA02,Essarr Automotives,WKA0251556,BRG,BRG-WKA0251556,1,0251556CO-1118395-1,1,0251556OF-1118551-1,1,0251556AF-1118493-1,0,-,1,0251556SP-1118615-1,1,0251556CB-1118290-1,0,-,0,-,0,-,1,0251556CS-1118568-1,1,0251556CK-1118609-1,1,0251556BP-1118267-1,1,0251556BS-1118441-1,1,0251556WB-1118639-1,0,-,0,-,1,0251556ADS-1118783-1,1,0251556MT-1118796-1,1,0251556SEA-1118730-1,1,0251556RS-1118708-1,14
KA02,Essarr Automotives,WKA0211762,CHD,CHD-WKA0211762,0,-,0,-,1,0211762AF-1118494-1,0,-,1,0211762SP-1118616-1,1,0211762CB-1118291-1,0,-,1,0211762CYA-1118448-1,0,-,1,0211762CS-1118569-1,1,0211762CK-1118610-1,0,-,1,0211762BS-1118442-1,1,0211762WB-1118640-1,1,0211762HL-1118365-1,0,-,1,0211762ADS-1118784-1,1,0211762MT-1118797-1,1,0211762SEA-1118731-1,1,0211762RS-1118709-1,13
KA02,Essarr Automotives,WKA0208289,BOM,BOM-WKA0208289,1,0208289CO-1118396-1,0,-,0,-,1,0208289BF-1118451-1,0,-,1,0208289CB-1118292-1,0,-,0,-,0,-,1,0208289CS-1118570-1,1,0208289CK-1118611-1,0,-,1,0208289BS-1118443-1,0,-,0,-,0,-,1,0208289ADS-1118785-1,1,0208289MT-1118798-1,1,0208289SEA-1118732-1,1,0208289RS-1118710-1,10
KA02,Essarr Automotives,WKA0232743,BRG,BRG-WKA0232743,0,-,0,-,0,-,0,-,0,-,1,0232743CB-1118293-1,1,0232743COA-1118203-1,0,-,1,0232743CD-1118190-1,0,-,1,0232743CK-1118612-1,0,-,1,0232743BS-1118444-1,1,0232743WB-1118641-1,1,0232743HL-1118366-1,0,-,1,0232743ADS-1118786-1,1,0232743MT-1118799-1,1,0232743SEA-1118733-1,1,0232743RS-1118711-1,11
KA02,Essarr Automotives,WKA020150353,YED,YED-WKA020150353,1,0201503CO-1118397-1,1,0201503OF-1118552-1,1,0201503AF-1118495-1,1,0201503BF-1118452-1,1,0201503SP-1118617-1,0,-,0,-,1,0201503CYA-1118449-1,0,-,1,0201503CS-1118571-1,1,0201503CK-1118613-1,1,0201503BP-1118268-1,1,0201503BS-1118445-1,1,0201503WB-1118642-1,0,-,0,-,1,0201503ADS-1118787-1,1,0201503MT-1118800-1,1,0201503SEA-1118734-1,1,0201503RS-1118712-1,15
KA02,Essarr Automotives,WKA0210526,YED,YED-WKA0210526,1,0210526CO-1118398-1,0,-,0,-,1,0210526BF-1118453-1,0,-,1,0210526CB-1118294-1,1,0210526COA-1118204-1,1,0210526CYA-1118450-1,1,0210526CD-1118191-1,1,0210526CS-1118572-1,1,0210526CK-1118614-1,1,0210526BP-1118269-1,1,0210526BS-1118446-1,1,0210526WB-1118643-1,1,0210526HL-1118367-1,1,0210526TL-1118251-1,1,0210526ADS-1118788-1,1,0210526MT-1118801-1,1,0210526SEA-1118735-1,1,0210526RS-1118713-1,17
KA02,Essarr Automotives,WKA0206693,YED,YED-WKA0206693,1,0206693CO-1118399-1,1,0206693OF-1118553-1,1,0206693AF-1118496-1,1,0206693BF-1118454-1,1,0206693SP-1118618-1,0,-,0,-,1,0206693CYA-1118451-1,0,-,1,0206693CS-1118573-1,1,0206693CK-1118615-1,1,0206693BP-1118270-1,1,0206693BS-1118447-1,1,0206693WB-1118644-1,0,-,0,-,1,0206693ADS-1118789-1,1,0206693MT-1118802-1,1,0206693SEA-1118736-1,1,0206693RS-1118714-1,15
KA02,Essarr Automotives,WKA0225692,BRG,BRG-WKA0225692,1,0225692CO-1118400-1,0,-,0,-,1,0225692BF-1118455-1,0,-,1,0225692CB-1118295-1,0,-,1,0225692CYA-1118452-1,0,-,1,0225692CS-1118574-1,1,0225692CK-1118616-1,1,0225692BP-1118271-1,0,-,1,0225692WB-1118645-1,1,0225692HL-1118368-1,0,-,1,0225692ADS-1118790-1,1,0225692MT-1118803-1,1,0225692SEA-1118737-1,1,0225692RS-1118715-1,13
KA02,Essarr Automotives,WKA0209776,BNG,BNG-WKA0209776,1,0209776CO-1118401-1,0,-,0,-,1,0209776BF-1118456-1,0,-,0,-,0,-,1,0209776CYA-1118453-1,0,-,1,0209776CS-1118575-1,1,0209776CK-1118617-1,0,-,0,-,0,-,0,-,0,-,1,0209776ADS-1118791-1,1,0209776MT-1118804-1,1,0209776SEA-1118738-1,1,0209776RS-1118716-1,9
KA02,Essarr Automotives,WKA0208367,BOM,BOM-WKA0208367,1,0208367CO-1118402-1,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,0208367CS-1118576-1,1,0208367CK-1118618-1,1,0208367BP-1118272-1,1,0208367BS-1118448-1,1,0208367WB-1118646-1,0,-,1,0208367TL-1118252-1,1,0208367ADS-1118792-1,1,0208367MT-1118805-1,0,-,1,0208367RS-1118717-1,10
KA02,Essarr Automotives,WKA0225154,KER,KER-WKA0225154,1,0225154CO-1118403-1,1,0225154OF-1118554-1,1,0225154AF-1118497-1,1,0225154BF-1118457-1,0,-,1,0225154CB-1118296-1,1,0225154COA-1118205-1,1,0225154CYA-1118454-1,1,0225154CD-1118192-1,1,0225154CS-1118577-1,1,0225154CK-1118619-1,1,0225154BP-1118273-1,1,0225154BS-1118449-1,1,0225154WB-1118647-1,1,0225154HL-1118369-1,0,-,1,0225154ADS-1118793-1,1,0225154MT-1118806-1,1,0225154SEA-1118739-1,1,0225154RS-1118718-1,18
KA02,Essarr Automotives,WKA0209170,KEN,KEN-WKA0209170,1,0209170CO-1118404-1,0,-,0,-,1,0209170BF-1118458-1,0,-,1,0209170CB-1118297-1,0,-,1,0209170CYA-1118455-1,0,-,1,0209170CS-1118578-1,1,0209170CK-1118620-1,0,-,1,0209170BS-1118450-1,1,0209170WB-1118648-1,1,0209170HL-1118370-1,1,0209170TL-1118253-1,1,0209170ADS-1118794-1,1,0209170MT-1118807-1,1,0209170SEA-1118740-1,1,0209170RS-1118719-1,14
KA02,Essarr Automotives,WKA0232213,KER,KER-WKA0232213,1,0232213CO-1118405-1,1,0232213OF-1118555-1,0,-,1,0232213BF-1118459-1,0,-,0,-,1,0232213COA-1118206-1,1,0232213CYA-1118456-1,1,0232213CD-1118193-1,0,-,1,0232213CK-1118621-1,0,-,1,0232213BS-1118451-1,1,0232213WB-1118649-1,1,0232213HL-1118371-1,0,-,1,0232213ADS-1118795-1,1,0232213MT-1118808-1,1,0232213SEA-1118741-1,1,0232213RS-1118720-1,14
KA02,Essarr Automotives,WKA020148006,KNT,KNT-WKA020148006,1,0201480CO-1118406-1,0,-,0,-,0,-,0,-,0,-,0,-,1,0201480CYA-1118457-1,0,-,1,0201480CS-1118579-1,1,0201480CK-1118622-1,0,-,1,0201480BS-1118452-1,1,0201480WB-1118650-1,1,0201480HL-1118372-1,0,-,1,0201480ADS-1118796-1,1,0201480MT-1118809-1,1,0201480SEA-1118742-1,1,0201480RS-1118721-1,11
KA02,Essarr Automotives,WKA0251313,BRG,BRG-WKA0251313,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,0251313CS-1118580-1,1,0251313CK-1118623-1,0,-,0,-,1,0251313WB-1118651-1,1,0251313HL-1118373-1,0,-,1,0251313ADS-1118797-1,1,0251313MT-1118810-1,1,0251313SEA-1118743-1,1,0251313RS-1118722-1,8
KA02,Essarr Automotives,WKA020150372,CUR,CUR-WKA020150372,1,0201503CO-1118407-1,0,-,0,-,0,-,0,-,0,-,0,-,1,0201503CYA-1118458-1,0,-,1,0201503CS-1118581-1,1,0201503CK-1118624-1,0,-,1,0201503BS-1118453-1,1,0201503WB-1118652-1,0,-,1,0201503TL-1118254-1,1,0201503ADS-1118798-1,1,0201503MT-1118811-1,1,0201503SEA-1118744-1,1,0201503RS-1118723-1,11
KA02,Essarr Automotives,WKA0208166,KNT,KNT-WKA0208166,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,0208166CS-1118582-1,1,0208166CK-1118625-1,1,0208166BP-1118274-1,1,0208166BS-1118454-1,0,-,0,-,0,-,1,0208166ADS-1118799-1,1,0208166MT-1118812-1,1,0208166SEA-1118745-1,1,0208166RS-1118724-1,8
KA02,Essarr Automotives,WKA0209261,BOM,BOM-WKA0209261,1,0209261CO-1118408-1,0,-,0,-,1,0209261BF-1118460-1,0,-,1,0209261CB-1118298-1,1,0209261COA-1118207-1,0,-,1,0209261CD-1118194-1,1,0209261CS-1118583-1,1,0209261CK-1118626-1,1,0209261BP-1118275-1,0,-,1,0209261WB-1118653-1,1,0209261HL-1118374-1,0,-,1,0209261ADS-1118800-1,1,0209261MT-1118813-1,1,0209261SEA-1118746-1,1,0209261RS-1118725-1,14
KA02,Essarr Automotives,WKA0232117,YED,YED-WKA0232117,1,0232117CO-1118409-1,1,0232117OF-1118556-1,1,0232117AF-1118498-1,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,0232117CK-1118627-1,0,-,1,0232117BS-1118455-1,1,0232117WB-1118654-1,0,-,0,-,1,0232117ADS-1118801-1,1,0232117MT-1118814-1,1,0232117SEA-1118747-1,1,0232117RS-1118726-1,10
KA02,Essarr Automotives,WKA0209773,YED,YED-WKA0209773,1,0209773CO-1118410-1,0,-,0,-,1,0209773BF-1118461-1,0,-,0,-,0,-,0,-,0,-,1,0209773CS-1118584-1,1,0209773CK-1118628-1,1,0209773BP-1118276-1,1,0209773BS-1118456-1,0,-,1,0209773HL-1118375-1,1,0209773TL-1118255-1,1,0209773ADS-1118802-1,1,0209773MT-1118815-1,1,0209773SEA-1118748-1,1,0209773RS-1118727-1,12
KA02,Essarr Automotives,WKA0246270,KER,KER-WKA0246270,1,0246270CO-1118411-1,0,-,1,0246270AF-1118499-1,1,0246270BF-1118462-1,1,0246270SP-1118619-1,1,0246270CB-1118299-1,1,0246270COA-1118208-1,1,0246270CYA-1118459-1,1,0246270CD-1118195-1,1,0246270CS-1118585-1,0,-,0,-,1,0246270BS-1118457-1,0,-,1,0246270HL-1118376-1,0,-,1,0246270ADS-1118803-1,1,0246270MT-1118816-1,1,0246270SEA-1118749-1,1,0246270RS-1118728-1,15
KA02,Essarr Automotives,WKA020155186,KNT,KNT-WKA020155186,1,0201551CO-1118412-1,0,-,0,-,0,-,1,0201551SP-1118620-1,1,0201551CB-1118300-1,0,-,0,-,0,-,1,0201551CS-1118586-1,1,0201551CK-1118629-1,1,0201551BP-1118277-1,1,0201551BS-1118458-1,1,0201551WB-1118655-1,1,0201551HL-1118377-1,1,0201551TL-1118256-1,1,0201551ADS-1118804-1,1,0201551MT-1118817-1,1,0201551SEA-1118750-1,1,0201551RS-1118729-1,14
KA02,Essarr Automotives,WKA0219451,BNG,BNG-WKA0219451,1,0219451CO-1118413-1,0,-,0,-,1,0219451BF-1118463-1,0,-,0,-,0,-,0,-,0,-,1,0219451CS-1118587-1,1,0219451CK-1118630-1,1,0219451BP-1118278-1,1,0219451BS-1118459-1,0,-,1,0219451HL-1118378-1,1,0219451TL-1118257-1,1,0219451ADS-1118805-1,1,0219451MT-1118818-1,1,0219451SEA-1118751-1,1,0219451RS-1118730-1,12
KA02,Essarr Automotives,WKA0253854,CHD,CHD-WKA0253854,0,-,0,-,1,0253854AF-1118500-1,1,0253854BF-1118464-1,0,-,1,0253854CB-1118301-1,1,0253854COA-1118209-1,1,0253854CYA-1118460-1,1,0253854CD-1118196-1,1,0253854CS-1118588-1,1,0253854CK-1118631-1,1,0253854BP-1118279-1,1,0253854BS-1118460-1,1,0253854WB-1118656-1,0,-,0,-,1,0253854ADS-1118806-1,1,0253854MT-1118819-1,1,0253854SEA-1118752-1,1,0253854RS-1118731-1,15
KA02,Essarr Automotives,WKA0207642,BOM,BOM-WKA0207642,0,-,0,-,0,-,0,-,0,-,1,0207642CB-1118302-1,0,-,0,-,0,-,1,0207642CS-1118589-1,1,0207642CK-1118632-1,1,0207642BP-1118280-1,1,0207642BS-1118461-1,1,0207642WB-1118657-1,1,0207642HL-1118379-1,1,0207642TL-1118258-1,1,0207642ADS-1118807-1,1,0207642MT-1118820-1,1,0207642SEA-1118753-1,1,0207642RS-1118732-1,12
KA02,Essarr Automotives,WKA0223083,KER,KER-WKA0223083,0,-,0,-,0,-,1,0223083BF-1118465-1,0,-,0,-,1,0223083COA-1118210-1,1,0223083CYA-1118461-1,1,0223083CD-1118197-1,0,-,1,0223083CK-1118633-1,1,0223083BP-1118281-1,1,0223083BS-1118462-1,1,0223083WB-1118658-1,1,0223083HL-1118380-1,1,0223083TL-1118259-1,1,0223083ADS-1118808-1,1,0223083MT-1118821-1,1,0223083SEA-1118754-1,1,0223083RS-1118733-1,14
KA02,Essarr Automotives,WKA0208928,YED,YED-WKA0208928,1,0208928CO-1118414-1,1,0208928OF-1118557-1,1,0208928AF-1118501-1,1,0208928BF-1118466-1,1,0208928SP-1118621-1,1,0208928CB-1118303-1,0,-,1,0208928CYA-1118462-1,0,-,1,0208928CS-1118590-1,1,0208928CK-1118634-1,1,0208928BP-1118282-1,1,0208928BS-1118463-1,1,0208928WB-1118659-1,0,-,0,-,1,0208928ADS-1118809-1,1,0208928MT-1118822-1,1,0208928SEA-1118755-1,1,0208928RS-1118734-1,16
KA02,Essarr Automotives,WKA020162906,KER,KER-WKA020162906,1,0201629CO-1118415-1,0,-,0,-,0,-,0,-,0,-,1,0201629COA-1118211-1,1,0201629CYA-1118463-1,1,0201629CD-1118198-1,0,-,0,-,0,-,0,-,0,-,1,0201629HL-1118381-1,0,-,1,0201629ADS-1118810-1,1,0201629MT-1118823-1,1,0201629SEA-1118756-1,1,0201629RS-1118735-1,9
KA02,Essarr Automotives,WKA020132824,CUR,CUR-WKA020132824,1,0201328CO-1118416-1,1,0201328OF-1118558-1,1,0201328AF-1118502-1,1,0201328BF-1118467-1,1,0201328SP-1118622-1,1,0201328CB-1118304-1,0,-,1,0201328CYA-1118464-1,0,-,1,0201328CS-1118591-1,1,0201328CK-1118635-1,1,0201328BP-1118283-1,1,0201328BS-1118464-1,0,-,0,-,0,-,1,0201328ADS-1118811-1,1,0201328MT-1118824-1,1,0201328SEA-1118757-1,1,0201328RS-1118736-1,15
KA02,Essarr Automotives,WKA0293769,BRG,BRG-WKA0293769,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,0293769CYA-1118465-1,0,-,1,0293769CS-1118592-1,1,0293769CK-1118636-1,0,-,0,-,0,-,1,0293769HL-1118382-1,1,0293769TL-1118260-1,1,0293769ADS-1118812-1,1,0293769MT-1118825-1,1,0293769SEA-1118758-1,1,0293769RS-1118737-1,9
KA02,Essarr Automotives,WKA0250057,CHD,CHD-WKA0250057,1,0250057CO-1118417-1,1,0250057OF-1118559-1,1,0250057AF-1118503-1,1,0250057BF-1118468-1,1,0250057SP-1118623-1,0,-,1,0250057COA-1118212-1,1,0250057CYA-1118466-1,1,0250057CD-1118199-1,1,0250057CS-1118593-1,1,0250057CK-1118637-1,0,-,1,0250057BS-1118465-1,0,-,1,0250057HL-1118383-1,0,-,1,0250057ADS-1118813-1,1,0250057MT-1118826-1,1,0250057SEA-1118759-1,1,0250057RS-1118738-1,16
KA02,Essarr Automotives,WKA0253852,CHD,CHD-WKA0253852,1,0253852CO-1118418-1,1,0253852OF-1118560-1,1,0253852AF-1118504-1,1,0253852BF-1118469-1,1,0253852SP-1118624-1,1,0253852CB-1118305-1,1,0253852COA-1118213-1,1,0253852CYA-1118467-1,1,0253852CD-1118200-1,1,0253852CS-1118594-1,1,0253852CK-1118638-1,1,0253852BP-1118284-1,1,0253852BS-1118466-1,1,0253852WB-1118660-1,0,-,0,-,1,0253852ADS-1118814-1,1,0253852MT-1118827-1,1,0253852SEA-1118760-1,1,0253852RS-1118739-1,18
KA02,Essarr Automotives,WKA020119872,CUR,CUR-WKA020119872,0,-,0,-,0,-,1,0201198BF-1118470-1,0,-,1,0201198CB-1118306-1,1,0201198COA-1118214-1,1,0201198CYA-1118468-1,1,0201198CD-1118201-1,1,0201198CS-1118595-1,1,0201198CK-1118639-1,1,0201198BP-1118285-1,1,0201198BS-1118467-1,0,-,1,0201198HL-1118384-1,0,-,1,0201198ADS-1118815-1,1,0201198MT-1118828-1,1,0201198SEA-1118761-1,1,0201198RS-1118740-1,14
KA02,Essarr Automotives,WKA020156066,RNA,RNA-WKA020156066,0,-,0,-,0,-,1,0201560BF-1118471-1,0,-,1,0201560CB-1118307-1,0,-,0,-,0,-,1,0201560CS-1118596-1,1,0201560CK-1118640-1,0,-,0,-,0,-,1,0201560HL-1118385-1,0,-,1,0201560ADS-1118816-1,1,0201560MT-1118829-1,1,0201560SEA-1118762-1,1,0201560RS-1118741-1,9
KA02,Essarr Automotives,WKA020158228,KNT,KNT-WKA020158228,0,-,0,-,0,-,1,0201582BF-1118472-1,0,-,0,-,1,0201582COA-1118215-1,1,0201582CYA-1118469-1,1,0201582CD-1118202-1,0,-,1,0201582CK-1118641-1,0,-,0,-,0,-,1,0201582HL-1118386-1,1,0201582TL-1118261-1,1,0201582ADS-1118817-1,1,0201582MT-1118830-1,1,0201582SEA-1118763-1,1,0201582RS-1118742-1,11
KA02,Essarr Automotives,WKA0224488,BNG,BNG-WKA0224488,1,0224488CO-1118419-1,0,-,0,-,1,0224488BF-1118473-1,0,-,1,0224488CB-1118308-1,0,-,1,0224488CYA-1118470-1,0,-,0,-,1,0224488CK-1118642-1,1,0224488BP-1118286-1,1,0224488BS-1118468-1,0,-,1,0224488HL-1118387-1,1,0224488TL-1118262-1,1,0224488ADS-1118818-1,1,0224488MT-1118831-1,1,0224488SEA-1118764-1,1,0224488RS-1118743-1,13
KA02,Essarr Automotives,WKA0206820,YED,YED-WKA0206820,0,-,0,-,0,-,0,-,1,0206820SP-1118625-1,1,0206820CB-1118309-1,1,0206820COA-1118216-1,1,0206820CYA-1118471-1,1,0206820CD-1118203-1,1,0206820CS-1118597-1,1,0206820CK-1118643-1,0,-,0,-,0,-,1,0206820HL-1118388-1,0,-,1,0206820ADS-1118819-1,1,0206820MT-1118832-1,1,0206820SEA-1118765-1,1,0206820RS-1118744-1,12
KA02,Essarr Automotives,WKA0225547,BNG,BNG-WKA0225547,1,0225547CO-1118420-1,0,-,0,-,0,-,0,-,0,-,0,-,1,0225547CYA-1118472-1,0,-,1,0225547CS-1118598-1,1,0225547CK-1118644-1,1,0225547BP-1118287-1,1,0225547BS-1118469-1,0,-,1,0225547HL-1118389-1,1,0225547TL-1118263-1,1,0225547ADS-1118820-1,1,0225547MT-1118833-1,1,0225547SEA-1118766-1,0,-,11
KA02,Essarr Automotives,WKA0210941,BNG,BNG-WKA0210941,1,0210941CO-1118421-1,0,-,0,-,0,-,0,-,0,-,0,-,1,0210941CYA-1118473-1,0,-,1,0210941CS-1118599-1,1,0210941CK-1118645-1,0,-,0,-,1,0210941WB-1118661-1,1,0210941HL-1118390-1,0,-,1,0210941ADS-1118821-1,1,0210941MT-1118834-1,1,0210941SEA-1118767-1,1,0210941RS-1118745-1,10
KA02,Essarr Automotives,WKA0263517,ANE,ANE-WKA0263517,1,0263517CO-1118422-1,0,-,0,-,1,0263517BF-1118474-1,0,-,1,0263517CB-1118310-1,1,0263517COA-1118217-1,1,0263517CYA-1118474-1,1,0263517CD-1118204-1,1,0263517CS-1118600-1,1,0263517CK-1118646-1,1,0263517BP-1118288-1,1,0263517BS-1118470-1,0,-,1,0263517HL-1118391-1,0,-,1,0263517ADS-1118822-1,1,0263517MT-1118835-1,1,0263517SEA-1118768-1,1,0263517RS-1118746-1,15
KA02,Essarr Automotives,WKA0277624,BRG,BRG-WKA0277624,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,0277624CYA-1118475-1,0,-,1,0277624CS-1118601-1,1,0277624CK-1118647-1,0,-,1,0277624BS-1118471-1,1,0277624WB-1118662-1,1,0277624HL-1118392-1,0,-,1,0277624ADS-1118823-1,1,0277624MT-1118836-1,1,0277624SEA-1118769-1,1,0277624RS-1118747-1,10
KA02,Essarr Automotives,WKA0208956,YED,YED-WKA0208956,1,0208956CO-1118423-1,0,-,0,-,0,-,1,0208956SP-1118626-1,1,0208956CB-1118311-1,0,-,1,0208956CYA-1118476-1,0,-,1,0208956CS-1118602-1,1,0208956CK-1118648-1,0,-,1,0208956BS-1118472-1,1,0208956WB-1118663-1,1,0208956HL-1118393-1,1,0208956TL-1118264-1,1,0208956ADS-1118824-1,1,0208956MT-1118837-1,1,0208956SEA-1118770-1,1,0208956RS-1118748-1,14
KA02,Essarr Automotives,WKA0253856,CHD,CHD-WKA0253856,1,0253856CO-1118424-1,0,-,0,-,0,-,1,0253856SP-1118627-1,1,0253856CB-1118312-1,1,0253856COA-1118218-1,1,0253856CYA-1118477-1,1,0253856CD-1118205-1,0,-,1,0253856CK-1118649-1,0,-,1,0253856BS-1118473-1,0,-,0,-,1,0253856TL-1118265-1,1,0253856ADS-1118825-1,1,0253856MT-1118838-1,1,0253856SEA-1118771-1,1,0253856RS-1118749-1,13
KA02,Essarr Automotives,WKA0275828,BOM,BOM-WKA0275828,0,-,0,-,1,0275828AF-1118505-1,0,-,0,-,1,0275828CB-1118313-1,1,0275828COA-1118219-1,1,0275828CYA-1118478-1,1,0275828CD-1118206-1,1,0275828CS-1118603-1,1,0275828CK-1118650-1,1,0275828BP-1118289-1,1,0275828BS-1118474-1,1,0275828WB-1118664-1,0,-,0,-,1,0275828ADS-1118826-1,1,0275828MT-1118839-1,1,0275828SEA-1118772-1,1,0275828RS-1118750-1,14
KA02,Essarr Automotives,WKA020154471,BNG,BNG-WKA020154471,0,-,0,-,1,0201544AF-1118506-1,1,0201544BF-1118475-1,0,-,1,0201544CB-1118314-1,1,0201544COA-1118220-1,1,0201544CYA-1118479-1,1,0201544CD-1118207-1,1,0201544CS-1118604-1,1,0201544CK-1118651-1,0,-,0,-,0,-,0,-,0,-,1,0201544ADS-1118827-1,1,0201544MT-1118840-1,1,0201544SEA-1118773-1,1,0201544RS-1118751-1,12
KA02,Essarr Automotives,WKA0250064,BRG,BRG-WKA0250064,1,0250064CO-1118425-1,1,0250064OF-1118561-1,1,0250064AF-1118507-1,1,0250064BF-1118476-1,1,0250064SP-1118628-1,1,0250064CB-1118315-1,1,0250064COA-1118221-1,1,0250064CYA-1118480-1,1,0250064CD-1118208-1,1,0250064CS-1118605-1,1,0250064CK-1118652-1,1,0250064BP-1118290-1,1,0250064BS-1118475-1,1,0250064WB-1118665-1,0,-,0,-,1,0250064ADS-1118828-1,1,0250064MT-1118841-1,1,0250064SEA-1118774-1,1,0250064RS-1118752-1,18
