DDT Code,DDT Name,IW Code,LOC Code,IW Category,COOLANT,Value,OIL FILTER,AIR FILTER - INLET,Till Date,Variance,BELT - BELT WATER PUMP,Till Date,Variance,BRAKE FLUID,Till Date,Variance,FUEL FILTER,Till Date,Variance,SERVICE KIT,Till Date,Variance,SPARK PLUG,Till Date,Variance,SPARK PLUG-Heater,Till Date,Variance,Value,CLUTCH - BEARING,Value,CLUTCH - COVER ASSY,Value,CLUTCH - CYLINDER ASSY,Value,CLUTCH - DISC,Value,CLUTCH - SET,Value,CLUTCH KIT,Value,BRAKE PAD,Value,BRAKE SHOE,Value,ARM ASSY - FRONT,Value,ARM ASSY - REAR,Value,SHOCK ABSORBER,Value,STRUTS - STRUT ASSY,Value,STRUTS - STRUT SET,STEERING - CASE SET,Till Date,Variance,STEERING - GEAR BOX ASSY,Till Date,Variance,STEERING - SHAFT ASSY,Till Date,Variance,STEERING - TIE ROD END,Till Date,Variance,BEARING -Wheel,Till Date,Variance,BELT - TIMING,Till Date,Variance,BULBS,Till Date,Variance, FRONT,Till Date,Variance,INTERMEDIATE,Till Date,Variance,HORN ASSY,Till Date,Variance,FUEL PUMP,Till Date,Variance,WEATHERSTRIP,Till Date,Variance,WINDSHIELD,Till Date,Variance,HEADLAMP,Till Date,Variance,TAIL LIGHT,Till Date,Variance,RADIATOR,Till Date,Variance, AIR DRYING SEALER,Till Date,Variance,MASKING TAPE,Till Date,Variance, SEALENT,Till Date,Variance,RUST SMASH,Till Date,Variance,Value,WIPER - BLADE,Value,WIPER KIT,Value
KA02,Essarr Automotives,WKA0209781,YED,5k-25k,0,0,2,0,,,0,,,0,,,1,,,1,,,0,,,1,,,367.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,0,,,1,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA020142688,VKN,5k-25k,0,0,0,2,,,1,,,0,,,1,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0251492,YED,5k-25k,0,0,0,2,,,1,,,0,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0219863,KER,5k-25k,0,0,0,2,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0261953,BOM,5k-25k,0,0,0,2,,,1,,,0,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,2,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0208965,KNT,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0292784,BRG,5k-25k,0,0,2,2,,,1,,,1,,,0,,,0,,,2,,,1,,,372.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,0,,,1,,,1,,,0,,,1,,,2,,,1,,,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0208955,YED,5k-25k,0,0,0,0,,,1,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,745.3,0,0,0,0,0,0,0,0,,,0,,,1,,,2,,,2,,,0,,,0,,,0,,,1,,,1,,,0,,,0,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0289423,KER,5k-25k,0,0,0,2,,,1,,,1,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA020142309,VKN,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1064.06,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,1,,,0,,,1,,,0,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0222830,BOM,5k-25k,0,0,0,2,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1328.12,0,0,2,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,4496.86,0,0,0,0
KA02,Essarr Automotives,WKA0256671,YED,5k-25k,0,0,1,0,,,0,,,1,,,0,,,0,,,0,,,1,,,65.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0225947,YED,5k-25k,0,0,0,2,,,1,,,1,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0232629,BRG,5k-25k,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,0,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0229222,KEN,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA020125085,KEN,5k-25k,0,0,0,0,,,0,,,0,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,0,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0275067,YED,5k-25k,0,0,1,2,,,1,,,1,,,0,,,1,,,2,,,1,,,65.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1064.06,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0209176,KEN,5k-25k,0,0,1,2,,,0,,,1,,,1,,,1,,,0,,,1,,,302.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,437.5,0,0,0,1,,,1,,,1,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,0,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0223513,KEN,5k-25k,0,0,0,2,,,1,,,1,,,1,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,0,,,2,,,0,,,0,,,1,,,1,,,1,,,1,,,2,,,1,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0251572,CHD,5k-25k,0,0,0,2,,,0,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0208756,BRG,5k-25k,0,0,1,0,,,0,,,0,,,0,,,0,,,2,,,1,,,302.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1158.2,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,1,,,0,,,0,,,1,,,0,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0253853,CHD,5k-25k,0,0,0,2,,,1,,,0,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0209126,KEN,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0241374,KER,5k-25k,0,0,0,2,,,0,,,0,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,2,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,2,171.18,0,0
KA02,Essarr Automotives,WKA0256320,BNG,5k-25k,0,0,2,0,,,1,,,0,,,0,,,1,,,2,,,1,,,134.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0209745,BRG,5k-25k,0,0,1,2,,,1,,,1,,,1,,,1,,,2,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0225013,KEN,5k-25k,0,0,0,2,,,1,,,0,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,0,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0250065,CHD,5k-25k,0,0,0,2,,,1,,,0,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,1,1557.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,0,,,0,,,0,,,1,,,0,,,1,,,0,,,0,,,2,,,1,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0206706,ANE,5k-25k,0,0,0,2,,,0,,,0,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,2,,,0,,,1,,,1,,,1,,,1,,,0,,,2,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA020146711,KEN,5k-25k,0,0,0,0,,,0,,,1,,,0,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1675.78,0,0,4,1984.36,0,0,0,0,0,0,0,0,,,0,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,0,,,2,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0270216,CHD,5k-25k,1,222.88,5,2,,,0,,,1,,,0,,,1,,,2,,,1,,,334.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,664.06,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0208942,YED,5k-25k,0,0,4,2,,,1,,,0,,,1,,,1,,,2,,,1,,,317.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1118.75,2,9928.12,0,0,0,0,0,0,0,0,,,1,,,0,,,2,,,2,,,0,,,1,,,1,,,1,,,0,,,1,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0207813,BRG,5k-25k,0,0,0,2,,,0,,,0,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0222832,BNG,5k-25k,0,0,0,2,,,1,,,1,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0221904,BNG,5k-25k,0,0,0,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2340.62,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0209189,BNG,5k-25k,0,0,0,2,,,1,,,0,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391.4,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0209292,BOM,5k-25k,0,0,3,2,,,1,,,1,,,0,,,1,,,2,,,0,,,674.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,0,,,0,,,1,,,1,,,0,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0209746,BRG,5k-25k,2,445.76,1,2,,,1,,,1,,,0,,,1,,,2,,,0,,,302.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,0,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,1,597.45
KA02,Essarr Automotives,WKA0206816,YED,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0207111,KEN,5k-25k,0,0,0,2,,,0,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0231404,KNT,5k-25k,0,0,1,2,,,0,,,0,,,1,,,1,,,2,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0226620,YED,5k-25k,0,0,2,0,,,1,,,1,,,0,,,0,,,2,,,1,,,372.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335.93,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,1,,,0,,,0,,,1,,,0,,,1,,,0,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0220107,KER,5k-25k,0,0,0,2,,,1,,,0,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0230824,BRG,5k-25k,0,0,3,0,,,1,,,0,,,1,,,1,,,2,,,1,,,199.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,0,,,2,,,0,,,1,,,1,,,1,,,1,,,0,,,2,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0250059,CHD,5k-25k,0,0,1,2,,,1,,,0,,,0,,,1,,,2,,,1,,,65.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0209775,BRG,5k-25k,0,0,0,0,,,1,,,0,,,1,,,1,,,2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0293772,RNA,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0207032,YED,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0207020,YED,5k-25k,0,0,1,2,,,1,,,1,,,1,,,1,,,2,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA020147272,BNG,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0263033,BRG,5k-25k,0,0,0,2,,,1,,,0,,,1,,,0,,,2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,0,,,1,,,2,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0218423,BNG,5k-25k,0,0,0,2,,,0,,,0,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2340.62,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,0,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0208927,BNG,5k-25k,0,0,0,2,,,0,,,0,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0207076,KNT,5k-25k,0,0,1,2,,,1,,,1,,,0,,,1,,,2,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0206858,YED,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0209291,BNG,5k-25k,0,0,0,2,,,1,,,0,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0207590,BNG,5k-25k,0,0,1,2,,,1,,,1,,,0,,,1,,,2,,,1,,,302.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0208903,KNT,5k-25k,0,0,4,0,,,1,,,0,,,0,,,0,,,2,,,1,,,277.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,0,,,0,,,1,,,1,,,1,,,0,,,0,,,2,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0265575,KER,5k-25k,0,0,0,2,,,1,,,0,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,0,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,2,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0208924,YED,5k-25k,0,0,0,2,,,0,,,1,,,1,,,1,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1737.48,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0230599,YED,5k-25k,0,0,0,2,,,1,,,0,,,1,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1158.2,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,0,,,1,,,1,,,0,,,1,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA0229522,KER,5k-25k,0,0,0,2,,,1,,,1,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,0,,,0,,,1,,,0,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA02,Essarr Automotives,WKA020147368,VKN,5k-25k,0,0,2,0,,,0,,,1,,,0,,,0,,,2,,,1,,,605.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
